year,stateabbr,statename,cityname,obesitypercentage,Population2010,latitude,longitude
2014,MO,Missouri,Kansas City,30.6,6989,39.28,-94.5797144
2014,MO,Missouri,Kansas City,43.2,3985,38.92,-94.50246696
2014,MO,Missouri,Kansas City,30.2,4151,39.24,-94.64192714
2014,MO,Missouri,Kansas City,,24,39.31,-94.48616962
2014,MO,Missouri,Kansas City,21.6,197,38.84,-94.55525259
2014,MO,Missouri,Kansas City,,12,39.08,-94.47053527
2014,MO,Missouri,Kansas City,25.6,5015,39.01,-94.58416652
2014,MO,Missouri,Kansas City,51.8,886,39.06,-94.55802318
2014,MO,Missouri,Kansas City,37.5,2933,39.07,-94.57855495
2014,MO,Missouri,Kansas City,,8,39.25,-94.72438898
2014,MO,Missouri,Kansas City,49.3,1873,39.07,-94.525042
2014,MO,Missouri,Kansas City,44.4,2906,39.09,-94.52122508
2014,MO,Missouri,Kansas City,31.4,2501,39.06,-94.60114838
2014,MO,Missouri,Kansas City,46.8,1346,39.05,-94.54039009
2014,NJ,New Jersey,Jersey City,26.5,3900,40.74,-74.04401737
2014,NJ,New Jersey,Jersey City,31.3,4293,40.69,-74.09218422
2014,NJ,New Jersey,Jersey City,19.6,2309,40.73,-74.04526948
2014,NJ,New Jersey,Jersey City,23.4,1937,40.72,-74.04893448
2014,NJ,New Jersey,Jersey City,24.4,4094,40.72,-74.06416531
2014,NJ,New Jersey,Jersey City,22.3,7257,40.70,-74.09600324
2014,NJ,New Jersey,Jersey City,17.7,2160,40.73,-74.0480618
2014,NJ,New Jersey,Jersey City,31.9,4632,40.72,-74.0795516
2014,NJ,New Jersey,Jersey City,23.4,3738,40.73,-74.05212818
2014,NJ,New Jersey,Jersey City,24.8,247597,40.72,-74.06877406
2014,NJ,New Jersey,Jersey City,12.5,5690,40.72,-74.03144651
2014,NJ,New Jersey,Jersey City,23.1,3280,40.73,-74.05772045
2014,NJ,New Jersey,Jersey City,21.3,4340,40.73,-74.06559141
2014,NJ,New Jersey,Jersey City,33.5,4369,40.71,-74.08522321
2014,NJ,New Jersey,Jersey City,29.6,3995,40.71,-74.08493281
2014,NJ,New Jersey,Jersey City,13.8,1446,40.72,-74.05833655
2014,NJ,New Jersey,Jersey City,26.1,4815,40.73,-74.08244046
2014,NJ,New Jersey,Jersey City,24.6,5671,40.73,-74.0731509
2014,NJ,New Jersey,Jersey City,19.5,6100,40.74,-74.06239341
2014,NJ,New Jersey,Jersey City,36.5,3922,40.71,-74.07245706
2014,NJ,New Jersey,Jersey City,32.2,3649,40.70,-74.09482778
2014,NJ,New Jersey,Jersey City,20.8,3991,40.75,-74.05845735
2014,NJ,New Jersey,Jersey City,18.3,1577,40.68,-74.0661596
2014,NJ,New Jersey,Jersey City,36.1,2874,40.72,-74.07101781
2014,NJ,New Jersey,Jersey City,25.4,247597,40.72,-74.06877406
2014,NJ,New Jersey,Jersey City,17,5044,40.72,-74.0393008
2014,NJ,New Jersey,Jersey City,32.8,2229,40.71,-74.06759211
2014,NJ,New Jersey,Jersey City,25,2913,40.74,-74.04705165
2014,NJ,New Jersey,Jersey City,27.6,4220,40.75,-74.04253221
2014,NJ,New Jersey,Jersey City,37.1,3053,40.70,-74.0756865
2014,NJ,New Jersey,Jersey City,37.7,3519,40.72,-74.06112449
2014,NJ,New Jersey,Jersey City,16,1518,40.73,-74.06215892
2014,NJ,New Jersey,Jersey City,26.8,1360,40.73,-74.04412509
2014,NJ,New Jersey,Jersey City,38.6,4833,40.70,-74.08262513
2014,NJ,New Jersey,Jersey City,38.8,3343,40.71,-74.07932855
2014,NJ,New Jersey,Jersey City,41.5,2406,40.71,-74.07656444
2014,NJ,New Jersey,Jersey City,20.9,3923,40.73,-74.06944322
2014,NJ,New Jersey,Jersey City,26.1,6745,40.69,-74.10005516
2014,NJ,New Jersey,Jersey City,15.2,4141,40.71,-74.03117786
2014,NJ,New Jersey,Jersey City,22,1681,40.73,-74.05037305
2014,NJ,New Jersey,Jersey City,23.3,4311,40.75,-74.05135312
2014,NJ,New Jersey,Jersey City,28.5,6576,40.72,-74.07621008
2014,NJ,New Jersey,Jersey City,21.4,1986,40.74,-74.05899992
2014,NJ,New Jersey,Jersey City,21.1,6161,40.71,-74.10424929
2014,NJ,New Jersey,Jersey City,29.4,2591,40.71,-74.06261298
2014,NJ,New Jersey,Jersey City,25.1,4031,40.73,-74.0699804
2014,NJ,New Jersey,Jersey City,28.1,81,40.75,-74.06696098
2014,NJ,New Jersey,Jersey City,19.8,3101,40.72,-74.04547141
2014,NJ,New Jersey,Jersey City,28,1357,40.73,-74.05552097
2014,NJ,New Jersey,Jersey City,28.3,5409,40.75,-74.04691799
2014,NJ,New Jersey,Jersey City,20.9,5286,40.73,-74.08868054
2014,NJ,New Jersey,Jersey City,24.3,5750,40.75,-74.05294732
2014,NJ,New Jersey,Jersey City,24.1,5409,40.74,-74.05436906
2014,NJ,New Jersey,Jersey City,34.8,2214,40.72,-74.0709263
2014,NJ,New Jersey,Jersey City,27.1,3704,40.71,-74.09136219
2014,NJ,New Jersey,Jersey City,14.8,1034,40.71,-74.04827964
2014,NJ,New Jersey,Jersey City,21.1,2133,40.72,-74.04769097
2014,NJ,New Jersey,Jersey City,27.1,3165,40.72,-74.06709896
2014,NJ,New Jersey,Jersey City,25.9,1843,40.72,-74.05254223
2014,NJ,New Jersey,Jersey City,36.4,4308,40.70,-74.08941504
2014,NJ,New Jersey,Jersey City,11.6,9618,40.73,-74.03166857
2014,NJ,New Jersey,Jersey City,24.2,4257,40.74,-74.07705568
2014,NJ,New Jersey,Jersey City,22.1,6025,40.76,-74.05152931
2014,NJ,New Jersey,Jersey City,39.3,2484,40.70,-74.08340336
2014,NJ,New Jersey,Jersey City,20.6,3944,40.72,-74.04319139
2014,NJ,New Jersey,Jersey City,23.7,4208,40.72,-74.09477722
2014,NJ,New Jersey,Jersey City,17.3,2158,40.74,-74.05632372
2014,NJ,New Jersey,Jersey City,27.4,3486,40.75,-74.04694412
2014,NJ,New Jersey,Union City,33.4,4895,40.78,-74.02373403
2014,NJ,New Jersey,Union City,31.2,5137,40.76,-74.03927121
2014,NJ,New Jersey,Union City,32,1959,40.76,-74.04313798
2014,NJ,New Jersey,Union City,28.4,1529,40.77,-74.03319484
2014,NJ,New Jersey,Union City,29.1,6395,40.75,-74.03827631
2014,NJ,New Jersey,Union City,31.2,4441,40.78,-74.02124553
2014,NJ,New Jersey,Union City,29.9,4707,40.77,-74.03620677
2014,NJ,New Jersey,Union City,32.7,3737,40.78,-74.02941909
2014,NJ,New Jersey,Union City,32.8,3805,40.78,-74.02470262
2014,NJ,New Jersey,Union City,31.9,2663,40.76,-74.03559361
2014,NJ,New Jersey,Union City,34.6,3404,40.77,-74.03204222
2014,NJ,New Jersey,Union City,31.4,66455,40.77,-74.03229351
2014,NJ,New Jersey,Union City,27.1,2379,40.76,-74.03136256
2014,NJ,New Jersey,Union City,31.2,66455,40.77,-74.03229351
2014,NJ,New Jersey,Union City,27.4,4172,40.77,-74.02533504
2014,NJ,New Jersey,Union City,31.9,3321,40.77,-74.03040865
2014,NJ,New Jersey,Union City,31.9,4089,40.76,-74.03757277
2014,NJ,New Jersey,Union City,31.4,3208,40.76,-74.03392103
2014,NJ,New Jersey,Union City,32.4,3539,40.78,-74.01807088
2014,NJ,New Jersey,Union City,31.8,3075,40.76,-74.04105343
2014,OK,Oklahoma,Oklahoma City,24.3,2968,35.54,-97.58257605
2014,OK,Oklahoma,Oklahoma City,30.2,1426,35.56,-97.64502864
2014,OK,Oklahoma,Oklahoma City,28.3,316,35.33,-97.43312276
2014,OK,Oklahoma,Oklahoma City,32.4,579999,35.47,-97.51376155
2014,OK,Oklahoma,Oklahoma City,34,3385,35.42,-97.43091526
2014,OK,Oklahoma,Oklahoma City,40.1,3109,35.44,-97.48580183
2014,OK,Oklahoma,Oklahoma City,41.6,3729,35.43,-97.54414714
2014,OK,Oklahoma,Oklahoma City,41.8,3861,35.43,-97.51469814
2014,OK,Oklahoma,Oklahoma City,26.4,552,35.61,-97.37935475
2014,OK,Oklahoma,Oklahoma City,29.1,2735,35.50,-97.60559826
2014,OK,Oklahoma,Oklahoma City,34.5,4529,35.54,-97.63081226
2014,OK,Oklahoma,Oklahoma City,24,1199,35.49,-97.52100731
2014,OK,Oklahoma,Oklahoma City,33.9,3989,35.41,-97.56119064
2014,OK,Oklahoma,Oklahoma City,37.2,4152,35.48,-97.5922293
2014,OK,Oklahoma,Oklahoma City,44.2,3960,35.45,-97.50365554
2014,OK,Oklahoma,Oklahoma City,49.4,2615,35.48,-97.47512157
2014,OK,Oklahoma,Oklahoma City,27,5181,35.32,-97.53872023
2014,OK,Oklahoma,Oklahoma City,29.9,3241,35.37,-97.50220418
2014,OK,Oklahoma,Oklahoma City,28.6,2155,35.60,-97.64744343
2014,OK,Oklahoma,Oklahoma City,39.3,1913,35.41,-97.56824561
2014,OK,Oklahoma,Oklahoma City,26.2,3224,35.59,-97.57553776
2014,OK,Oklahoma,Oklahoma City,25,8014,35.65,-97.54491839
2014,OK,Oklahoma,Oklahoma City,32.7,6378,35.50,-97.55464722
2014,OK,Oklahoma,Oklahoma City,24.3,1623,35.54,-97.56080703
2014,OK,Oklahoma,Oklahoma City,29.1,1063,35.38,-97.55604473
2014,OK,Oklahoma,Oklahoma City,30.5,2598,35.60,-97.54351046
2014,OK,Oklahoma,Oklahoma City,22.8,3674,35.61,-97.47810285
2014,OK,Oklahoma,Oklahoma City,34.7,2940,35.47,-97.65568254
2014,OK,Oklahoma,Oklahoma City,34.6,3643,35.50,-97.68908093
2014,OK,Oklahoma,Oklahoma City,39.8,3389,35.48,-97.53877568
2014,OK,Oklahoma,Oklahoma City,47.8,2895,35.49,-97.4724013
2014,OK,Oklahoma,Oklahoma City,38,3547,35.40,-97.53920549
2014,OK,Oklahoma,Oklahoma City,29.9,2770,35.44,-97.73358034
2014,OK,Oklahoma,Oklahoma City,38,950,35.39,-97.47968837
2014,OK,Oklahoma,Oklahoma City,28.6,3694,35.57,-97.62955205
2014,OK,Oklahoma,Oklahoma City,24.2,727,35.50,-97.51722067
2014,OK,Oklahoma,Oklahoma City,26.5,706,35.56,-97.56327588
2014,OK,Oklahoma,Oklahoma City,41.1,227,35.45,-97.51871365
2014,OK,Oklahoma,Oklahoma City,30.6,1516,35.50,-97.56806594
2014,OK,Oklahoma,Oklahoma City,29.1,3210,35.46,-97.6912753
2014,OK,Oklahoma,Oklahoma City,39.2,2958,35.41,-97.57461364
2014,OK,Oklahoma,Oklahoma City,40,1488,35.54,-97.50910996
2014,OK,Oklahoma,Oklahoma City,32.6,2813,35.49,-97.59222946
2014,OK,Oklahoma,Oklahoma City,24.4,4384,35.66,-97.54491547
2014,OK,Oklahoma,Oklahoma City,30.4,4230,35.37,-97.53889961
2014,OK,Oklahoma,Oklahoma City,29.1,2214,35.33,-97.52098055
2014,OK,Oklahoma,Oklahoma City,25.4,1875,35.60,-97.57628095
2014,OK,Oklahoma,Oklahoma City,31.2,5504,35.40,-97.38490787
2014,OK,Oklahoma,Oklahoma City,40.8,1166,35.53,-97.31454561
2014,OK,Oklahoma,Oklahoma City,28.4,2529,35.41,-97.33553743
2014,OK,Oklahoma,Oklahoma City,31.9,3009,35.52,-97.57459879
2014,OK,Oklahoma,Oklahoma City,38.7,3049,35.41,-97.53463816
2014,OK,Oklahoma,Oklahoma City,32.1,2148,35.49,-97.57452128
2014,OK,Oklahoma,Oklahoma City,30.4,1755,35.49,-97.66282006
2014,OK,Oklahoma,Oklahoma City,27.2,466,35.49,-97.51394737
2014,OK,Oklahoma,Oklahoma City,42.7,819,35.47,-97.55672876
2014,OK,Oklahoma,Oklahoma City,23.4,5003,35.62,-97.54964635
2014,OK,Oklahoma,Oklahoma City,39.9,6097,35.49,-97.61004903
2014,OK,Oklahoma,Oklahoma City,32.3,579999,35.47,-97.51376155
2014,OK,Oklahoma,Oklahoma City,45.9,1675,35.49,-97.44726818
2014,OK,Oklahoma,Oklahoma City,47.6,1062,35.49,-97.49012416
2014,OK,Oklahoma,Oklahoma City,27.1,1422,35.53,-97.54124494
2014,OK,Oklahoma,Oklahoma City,37,814,35.53,-97.43904657
2014,OK,Oklahoma,Oklahoma City,28.8,2099,35.40,-97.65380433
2014,OK,Oklahoma,Oklahoma City,30.7,241,35.32,-97.4324367
2014,OK,Oklahoma,Oklahoma City,27.4,5378,35.58,-97.66313854
2014,OK,Oklahoma,Oklahoma City,27,4070,35.33,-97.55646421
2014,OK,Oklahoma,Oklahoma City,39.4,3236,35.41,-97.55238096
2014,OK,Oklahoma,Oklahoma City,39.7,1796,35.41,-97.50139278
2014,OK,Oklahoma,Oklahoma City,35.8,3904,35.47,-97.62099968
2014,OK,Oklahoma,Oklahoma City,37.7,2486,35.43,-97.52577627
2014,OK,Oklahoma,Oklahoma City,32.6,428,35.65,-97.2437627
2014,OK,Oklahoma,Oklahoma City,32.5,2047,35.40,-97.53885474
2014,OK,Oklahoma,Oklahoma City,25.1,1150,35.56,-97.57076651
2014,OK,Oklahoma,Oklahoma City,29.6,4435,35.39,-97.43283939
2014,OK,Oklahoma,Oklahoma City,45.2,3583,35.56,-97.52254615
2014,OK,Oklahoma,Oklahoma City,24.9,2110,35.54,-97.65294852
2014,OK,Oklahoma,Oklahoma City,47,704,35.46,-97.52753196
2014,OK,Oklahoma,Oklahoma City,45.3,607,35.47,-97.47636352
2014,OK,Oklahoma,Oklahoma City,33.3,442,35.36,-97.52257156
2014,OK,Oklahoma,Oklahoma City,24.8,1237,35.54,-97.570738
2014,OK,Oklahoma,Oklahoma City,24.6,2798,35.59,-97.62957284
2014,OK,Oklahoma,Oklahoma City,24.9,226,35.47,-97.5198724
2014,OK,Oklahoma,Oklahoma City,34.3,2817,35.50,-97.59222313
2014,OK,Oklahoma,Oklahoma City,27.1,3435,35.36,-97.53881306
2014,OK,Oklahoma,Oklahoma City,35.5,1690,35.60,-97.30164121
2014,OK,Oklahoma,Oklahoma City,25.1,1301,35.65,-97.57989176
2014,OK,Oklahoma,Oklahoma City,30.1,2027,35.53,-97.58806852
2014,OK,Oklahoma,Oklahoma City,27.4,4354,35.59,-97.48561415
2014,OK,Oklahoma,Oklahoma City,35.1,5523,35.41,-97.5146512
2014,OK,Oklahoma,Oklahoma City,29,1418,35.53,-97.57146824
2014,OK,Oklahoma,Oklahoma City,29.8,5932,35.47,-97.7471876
2014,OK,Oklahoma,Oklahoma City,40,542,35.48,-97.52297849
2014,OK,Oklahoma,Oklahoma City,43.3,351,35.46,-97.53625682
2014,OK,Oklahoma,Oklahoma City,27.9,2107,35.55,-97.66598101
2014,OK,Oklahoma,Oklahoma City,44.6,1258,35.44,-97.51650651
2014,OK,Oklahoma,Oklahoma City,31.9,200,35.49,-97.64987502
2014,OK,Oklahoma,Oklahoma City,39.7,2510,35.40,-97.5013408
2014,OK,Oklahoma,Oklahoma City,30.5,3022,35.49,-97.55668594
2014,OK,Oklahoma,Oklahoma City,45.2,1068,35.46,-97.55654101
2014,OK,Oklahoma,Oklahoma City,25.3,3318,35.59,-97.59384603
2014,OK,Oklahoma,Oklahoma City,28,2964,35.50,-97.53880062
2014,OK,Oklahoma,Oklahoma City,35.2,4848,35.40,-97.56870572
2014,OK,Oklahoma,Oklahoma City,31,2579,35.59,-97.54039322
2014,OK,Oklahoma,Oklahoma City,47.3,1909,35.50,-97.50378558
2014,OK,Oklahoma,Oklahoma City,29,1635,35.40,-97.19130384
2014,OK,Oklahoma,Oklahoma City,31.5,805,35.48,-97.73154794
2014,OK,Oklahoma,Oklahoma City,41.8,3372,35.44,-97.55257239
2014,OK,Oklahoma,Oklahoma City,30.6,450,35.50,-97.665831
2014,OK,Oklahoma,Oklahoma City,40.7,6402,35.40,-97.45024729
2014,OK,Oklahoma,Oklahoma City,31.8,6062,35.39,-97.56644134
2014,OK,Oklahoma,Oklahoma City,36.3,1913,35.41,-97.54350476
2014,OK,Oklahoma,Oklahoma City,24.4,5993,35.63,-97.54935167
2014,OK,Oklahoma,Oklahoma City,46.6,358,35.47,-97.50054094
2014,OK,Oklahoma,Oklahoma City,38.3,1656,35.49,-97.5032497
2014,OK,Oklahoma,Oklahoma City,27.2,3708,35.32,-97.57336888
2014,OK,Oklahoma,Oklahoma City,28.3,3730,35.30,-97.52259464
2014,OK,Oklahoma,Oklahoma City,30.6,4965,35.56,-97.66552798
2014,OK,Oklahoma,Oklahoma City,23.1,2859,35.42,-97.39402115
2014,OK,Oklahoma,Oklahoma City,26.3,3389,35.58,-97.39725342
2014,OK,Oklahoma,Oklahoma City,33.1,935,35.44,-97.61012979
2014,OK,Oklahoma,Oklahoma City,43.2,4564,35.58,-97.52268619
2014,OK,Oklahoma,Oklahoma City,28.5,2793,35.49,-97.53884091
2014,OK,Oklahoma,Oklahoma City,29.6,1065,35.54,-97.6060628
2014,OK,Oklahoma,Oklahoma City,26,4143,35.36,-97.56564902
2014,OK,Oklahoma,Oklahoma City,38.6,2022,35.48,-97.62642641
2014,OK,Oklahoma,Oklahoma City,44.2,514,35.46,-97.51936187
2014,OK,Oklahoma,Oklahoma City,40.6,3177,35.53,-97.47373304
2014,OK,Oklahoma,Oklahoma City,26.3,3237,35.60,-97.66640173
2014,OK,Oklahoma,Oklahoma City,30.2,50,35.63,-97.78850953
2014,OK,Oklahoma,Oklahoma City,45.5,1505,35.51,-97.48988358
2014,OK,Oklahoma,Oklahoma City,39.2,3787,35.41,-97.47699005
2014,OK,Oklahoma,Oklahoma City,28.9,1661,35.52,-97.51178112
2014,OK,Oklahoma,Oklahoma City,33.9,64,35.36,-97.13338955
2014,OK,Oklahoma,Oklahoma City,28.8,1392,35.53,-97.69147361
2014,OK,Oklahoma,Oklahoma City,31.3,1019,35.50,-97.62339227
2014,OK,Oklahoma,Oklahoma City,36.4,3495,35.48,-97.55664167
2014,OK,Oklahoma,Oklahoma City,38,1561,35.57,-97.48716482
2014,OK,Oklahoma,Oklahoma City,36.6,76,35.47,-97.69833182
2014,OK,Oklahoma,Oklahoma City,28.8,4598,35.37,-97.55663895
2014,OK,Oklahoma,Oklahoma City,41.8,5182,35.44,-97.57372133
2014,OK,Oklahoma,Oklahoma City,34.7,2703,35.41,-97.52577738
2014,OK,Oklahoma,Oklahoma City,31.9,2312,35.53,-97.57597818
2014,OK,Oklahoma,Oklahoma City,26.7,5212,35.57,-97.64669453
2014,OK,Oklahoma,Oklahoma City,32.8,228,35.61,-97.23390758
2014,OK,Oklahoma,Oklahoma City,44.8,2370,35.50,-97.48557508
2014,OK,Oklahoma,Oklahoma City,29.6,5872,35.59,-97.73272505
2014,OK,Oklahoma,Oklahoma City,37,1076,35.44,-97.52579334
2014,OK,Oklahoma,Oklahoma City,42.9,2379,35.43,-97.56382425
2014,OK,Oklahoma,Oklahoma City,32.4,838,35.50,-97.52546724
2014,OK,Oklahoma,Oklahoma City,32.8,1516,35.48,-97.64549678
2014,OK,Oklahoma,Oklahoma City,31.3,1972,35.38,-97.51713622
2014,OK,Oklahoma,Oklahoma City,34.8,3829,35.50,-97.57485256
2014,OK,Oklahoma,Oklahoma City,39,5885,35.43,-97.58463653
2014,OK,Oklahoma,Oklahoma City,40.4,2363,35.58,-97.53583602
2014,OK,Oklahoma,Oklahoma City,43.4,437,35.48,-97.50742126
2014,OK,Oklahoma,Oklahoma City,29.9,3125,35.44,-97.78598353
2014,OK,Oklahoma,Oklahoma City,30.7,2854,35.37,-97.52563063
2014,OK,Oklahoma,Oklahoma City,39.4,431,35.53,-97.39658059
2014,OK,Oklahoma,Oklahoma City,24.9,5284,35.62,-97.62014951
2014,OK,Oklahoma,Oklahoma City,43.7,373,35.47,-97.54356933
2014,OK,Oklahoma,Oklahoma City,29.4,4441,35.41,-97.275518
2014,OK,Oklahoma,Oklahoma City,29.5,3629,35.52,-97.55691265
2014,OK,Oklahoma,Oklahoma City,21.1,467,35.46,-97.50316341
2014,OK,Oklahoma,Oklahoma City,32.7,3498,35.47,-97.52358978
2014,OK,Oklahoma,Oklahoma City,34.9,1921,35.36,-97.75355399
2014,OK,Oklahoma,Oklahoma City,30.8,3393,35.52,-97.53155369
2014,OK,Oklahoma,Oklahoma City,30.8,4543,35.34,-97.35068468
2014,OK,Oklahoma,Oklahoma City,29.4,3341,35.53,-97.59688671
2014,OK,Oklahoma,Oklahoma City,27.8,5086,35.60,-97.62968802
2014,OK,Oklahoma,Oklahoma City,32.1,2785,35.40,-97.55437789
2014,OK,Oklahoma,Oklahoma City,31.2,5374,35.60,-97.56126206
2014,OK,Oklahoma,Oklahoma City,49.3,251,35.47,-97.51428683
2014,OK,Oklahoma,Oklahoma City,39.1,3221,35.43,-97.50140781
2014,OK,Oklahoma,Oklahoma City,26.1,6700,35.59,-97.6127981
2014,OK,Oklahoma,Oklahoma City,30.8,1196,35.50,-97.51685651
2014,OK,Oklahoma,Oklahoma City,34.4,3283,35.56,-97.53641706
2014,OK,Oklahoma,Oklahoma City,30.5,2804,35.53,-97.60785205
2014,OK,Oklahoma,Oklahoma City,32.7,4845,35.59,-97.55826752
2014,OK,Oklahoma,Oklahoma City,28.6,2005,35.50,-97.71267659
2014,OK,Oklahoma,Oklahoma City,29.6,2214,35.44,-97.64024308
2014,OK,Oklahoma,Oklahoma City,27,3980,35.59,-97.44873795
2014,OK,Oklahoma,Oklahoma City,25.6,2648,35.51,-97.52593363
2014,OK,Oklahoma,Oklahoma City,28.1,5942,35.44,-97.68914879
2014,OK,Oklahoma,Oklahoma City,39.9,1360,35.44,-97.46778369
2014,OK,Oklahoma,Oklahoma City,26.2,1416,35.49,-97.52553719
2014,OK,Oklahoma,Oklahoma City,47.4,1156,35.51,-97.48104711
2014,OK,Oklahoma,Oklahoma City,29,1701,35.35,-97.62466624
2014,OK,Oklahoma,Oklahoma City,,31,35.40,-97.60417923
2014,OK,Oklahoma,Oklahoma City,32.2,2405,35.50,-97.53877581
2014,OK,Oklahoma,Oklahoma City,31.8,5009,35.56,-97.62848152
2014,OK,Oklahoma,Oklahoma City,29.1,2120,35.39,-97.55273962
2014,OK,Oklahoma,Oklahoma City,25.9,1589,35.67,-97.54490846
2014,OK,Oklahoma,Oklahoma City,28.8,1429,35.50,-97.52541333
2014,OK,Oklahoma,Oklahoma City,25.7,2800,35.53,-97.55617076
2014,OK,Oklahoma,Oklahoma City,,8,35.44,-97.30866535
2014,OK,Oklahoma,Oklahoma City,41.9,3145,35.45,-97.53788302
2014,OK,Oklahoma,Oklahoma City,36.1,1803,35.40,-97.52572098
2014,OK,Oklahoma,Oklahoma City,33.7,1265,35.51,-97.60563004
2014,OK,Oklahoma,Oklahoma City,36.1,2787,35.48,-97.57450823
2014,OK,Oklahoma,Oklahoma City,27.8,4128,35.59,-97.64735225
2014,OK,Oklahoma,Oklahoma City,28.4,5285,35.46,-97.72680255
2014,OK,Oklahoma,Oklahoma City,29.9,2926,35.37,-97.57178853
2014,OK,Oklahoma,Oklahoma City,28.5,2000,35.56,-97.59657827
2014,OK,Oklahoma,Oklahoma City,39.3,3414,35.42,-97.55673437
2014,OK,Oklahoma,Oklahoma City,28.4,2555,35.52,-97.59275252
2014,OK,Oklahoma,Oklahoma City,30.7,2513,35.59,-97.73006232
2014,OK,Oklahoma,Oklahoma City,34.2,4261,35.38,-97.53899385
2014,OK,Oklahoma,Oklahoma City,22.2,130,35.48,-97.49600637
2014,OK,Oklahoma,Oklahoma City,43.8,1704,35.48,-97.53781805
2014,OK,Oklahoma,Oklahoma City,40.9,3639,35.44,-97.53462629
2014,OK,Oklahoma,Oklahoma City,31,3607,35.37,-97.44356864
2014,OK,Oklahoma,Oklahoma City,32.2,2165,35.50,-97.61451553
2014,OK,Oklahoma,Oklahoma City,33.2,4661,35.34,-97.19753454
2014,OK,Oklahoma,Oklahoma City,37.8,2992,35.42,-97.53907207
2014,OK,Oklahoma,Oklahoma City,36.7,1918,35.46,-97.58542916
2014,OK,Oklahoma,Oklahoma City,26.5,5068,35.62,-97.51769432
2014,OK,Oklahoma,Oklahoma City,44.9,1075,35.52,-97.3353704
2014,OK,Oklahoma,Oklahoma City,32.2,2856,35.51,-97.59231194
2014,OK,Oklahoma,Oklahoma City,30.8,3882,35.34,-97.52248921
2014,KS,Kansas,Kansas City,47.1,1887,39.14,-94.66349598
2014,SD,South Dakota,Rapid City,24.1,6124,44.05,-103.2677656
2014,SD,South Dakota,Rapid City,26.3,3835,44.07,-103.2388994
2014,SD,South Dakota,Rapid City,28.1,67956,44.07,-103.2183614
2014,SD,South Dakota,Rapid City,24.6,4066,44.09,-103.2995549
2014,SD,South Dakota,Rapid City,24.5,2588,44.07,-103.2571097
2014,SD,South Dakota,Rapid City,25,690,44.08,-103.1432637
2014,SD,South Dakota,Rapid City,31.6,3829,44.10,-103.1973258
2014,SD,South Dakota,Rapid City,24.3,2866,44.08,-103.273968
2014,SD,South Dakota,Rapid City,31.1,3484,44.08,-103.2017276
2014,SD,South Dakota,Rapid City,32.7,3389,44.10,-103.2357484
2014,SD,South Dakota,Rapid City,27.5,5238,44.11,-103.2275136
2014,SD,South Dakota,Rapid City,26.7,4605,44.05,-103.2106961
2014,SD,South Dakota,Rapid City,28.3,1775,44.05,-103.1649281
2014,SD,South Dakota,Rapid City,28.9,3451,44.06,-103.2015086
2014,SD,South Dakota,Rapid City,32.6,5375,44.09,-103.22645
2014,SD,South Dakota,Rapid City,26.1,2879,44.07,-103.2794161
2014,SD,South Dakota,Rapid City,,3,44.05,-103.0603718
2014,SD,South Dakota,Rapid City,26.1,4813,44.03,-103.2257584
2014,SD,South Dakota,Rapid City,28.4,4208,44.07,-103.2189338
2014,SD,South Dakota,Rapid City,26.2,1216,44.08,-103.1678514
2014,SD,South Dakota,Rapid City,27.5,67956,44.07,-103.2183614
2014,SD,South Dakota,Rapid City,23.8,3522,44.03,-103.2889657
2014,TX,Texas,League City,28.1,16092,29.51,-95.05599546
2014,TX,Texas,League City,,24,29.47,-95.19239368
2014,TX,Texas,League City,28,3125,29.50,-95.02875179
2014,TX,Texas,League City,27.7,83560,29.49,-95.10898589
2014,TX,Texas,League City,28.5,8221,29.45,-95.14839833
2014,TX,Texas,League City,26.1,14007,29.48,-95.15030816
2014,TX,Texas,League City,26.5,9369,29.49,-95.09258855
2014,TX,Texas,League City,29.1,4699,29.52,-95.08453763
2014,TX,Texas,League City,26.8,83560,29.49,-95.10898589
2014,TX,Texas,League City,24.2,1562,29.51,-95.14478495
2014,TX,Texas,League City,30.5,9546,29.48,-95.11705049
2014,TX,Texas,League City,32.1,167,29.47,-95.08044495
2014,TX,Texas,League City,27.3,7041,29.53,-95.05400347
2014,TX,Texas,League City,27.6,4268,29.50,-95.14052108
2014,TX,Texas,League City,26.8,5437,29.55,-95.05916968
2014,TX,Texas,League City,,2,29.49,-95.04308448
2014,TX,Texas,Missouri City,38.7,58,29.53,-95.4996636
2014,TX,Texas,Missouri City,35.1,5647,29.59,-95.54632106
2014,TX,Texas,Missouri City,32.9,577,29.57,-95.51639788
2014,TX,Texas,Missouri City,26.4,3681,29.53,-95.52430056
2014,TX,Texas,Missouri City,22.6,7723,29.59,-95.5729713
2014,TX,Texas,Missouri City,27.9,152,29.50,-95.54668728
2014,TX,Texas,Missouri City,32.8,6459,29.57,-95.5325607
2014,TX,Texas,Missouri City,36.3,4430,29.63,-95.51698735
2014,TX,Texas,Missouri City,29,67358,29.56,-95.53820667
2014,TX,Texas,Missouri City,23,1682,29.58,-95.57082608
2014,TX,Texas,Missouri City,30.2,67358,29.56,-95.53820667
2014,TX,Texas,Missouri City,36.3,443,29.61,-95.54276529
2014,TX,Texas,Missouri City,27.1,5412,29.57,-95.55197179
2014,TX,Texas,Missouri City,38.7,1173,29.63,-95.52990972
